#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1691392227773570800,0.000104273,-0.00110485,0.0013913,-0.195743,0.263841,-9.79033
1691392227781919900,7.84873e-05,0.000666206,-0.000633507,-0.20822,0.233102,-9.7788
1691392227790240100,0.000774063,-0.000982408,0.000920321,-0.197308,0.288023,-9.77058
1691392227798571400,0.000518595,1.2435e-06,-0.000377157,-0.212053,0.29772,-9.77965
1691392227806971100,2.41476e-05,0.000397459,0.00143615,-0.169605,0.229332,-9.79697
1691392227815245500,-0.000195844,-0.000811435,-0.000501881,-0.146878,0.258842,-9.73211
1691392227823533500,0.00161464,-0.000727948,-0.000191616,-0.180703,0.300059,-9.78004
1691392227831938800,0.00114511,0.00021776,-0.00180059,-0.153846,0.235155,-9.81047
1691392227840236400,-0.000505709,-0.00135282,0.000641818,-0.272713,0.23945,-9.80391
1691392227848565500,0.00024067,0.000402071,0.000964805,-0.208322,0.223647,-9.78086
1691392227856915200,-0.000159612,2.01775e-05,0.00141413,-0.248827,0.246576,-9.77884
1691392227865241500,-0.00139902,0.000241541,-0.000546257,-0.191855,0.240534,-9.77961
1691392227873556400,0.00107445,0.000510034,-0.000497256,-0.213656,0.256119,-9.7938
1691392227881936800,0.00102527,-0.00080159,-0.000428781,-0.208008,0.244974,-9.81313
1691392227890331200,0.000538186,0.0018686,5.13956e-05,-0.176419,0.252205,-9.76221
1691392227898578200,-0.000654494,0.000344759,-0.000207567,-0.18277,0.281417,-9.82221
1691392227906880700,0.00121104,0.0010973,0.000153029,-0.196406,0.297766,-9.78085
1691392227915475900,0.000149473,0.00142308,-0.00148083,-0.218725,0.255276,-9.78773
1691392227923591300,-0.00272132,0.000523779,-0.000665721,-0.200466,0.291529,-9.77287
1691392227932102100,0.000756575,-0.000752947,-0.000902424,-0.185041,0.242857,-9.78719
1691392227940243000,-0.000618662,5.23168e-05,0.00081845,-0.209714,0.276399,-9.81062
1691392227948732200,-0.000990998,-0.00265142,-0.000760553,-0.211626,0.217826,-9.78136
1691392227956881400,-0.00145322,-0.000654352,-0.00125728,-0.231702,0.272469,-9.81534
1691392227965303000,0.000750633,-0.000802355,-0.00208953,-0.187428,0.211018,-9.81131
1691392227973567100,-0.000870735,0.000927709,0.000311945,-0.243632,0.293402,-9.7857
1691392227982110600,-0.00136723,-0.00119053,0.00109134,-0.242451,0.228852,-9.79137
1691392227990249700,0.000340965,0.00200652,0.0001021,-0.207385,0.301133,-9.78971
1691392227998690700,0.000340272,-0.000400962,0.00012329,-0.194794,0.255248,-9.82816
1691392228006832500,-0.000604421,0.000629385,-0.00118571,-0.215886,0.282455,-9.81896
1691392228015257500,0.000188922,0.00113205,-7.59824e-05,-0.204423,0.273268,-9.81101
1691392228023493700,0.0013635,0.000539576,-0.000202748,-0.237419,0.252021,-9.77425
1691392228031866500,0.000204724,-0.00132776,9.88013e-05,-0.135831,0.274535,-9.80367
1691392228040201200,-0.000224138,-0.00171134,0.000946931,-0.15878,0.288995,-9.80362
1691392228048633200,5.11441e-05,-0.000172466,0.000697542,-0.201149,0.259567,-9.79173
1691392228057223900,-0.000960906,-7.20552e-05,0.000329823,-0.19801,0.279918,-9.81591
1691392228065289500,-0.000991044,-0.000158006,-0.00170474,-0.197697,0.273366,-9.80258
1691392228073581900,-0.000812328,-0.00112796,0.00143757,-0.229536,0.31198,-9.79007
1691392228081864300,0.000816233,-6.91681e-05,0.00159041,-0.1664,0.268743,-9.81692
1691392228090274700,0.000941247,0.000785239,0.00113037,-0.16543,0.324731,-9.82575
1691392228098595400,0.000372083,0.000993317,-0.000469379,-0.185025,0.279448,-9.83412
1691392228106859800,0.000588933,0.000134899,-0.000320234,-0.195143,0.249339,-9.83046
1691392228115729800,-0.00075231,0.00143212,0.00140044,-0.235421,0.271555,-9.82424
1691392228123546300,0.000519572,0.000934642,0.000315878,-0.141777,0.26544,-9.81066
1691392228131862500,0.000129426,0.000871204,0.00193479,-0.209302,0.271688,-9.27573
1691392228140182200,-0.000157294,-0.000596596,-0.00020677,-0.229488,0.234403,-9.9197
1691392228148533000,0.00107357,0.00034709,-0.000584019,-0.172148,0.286065,-9.8718
1691392228156834100,-0.000345547,-0.000949753,-0.000913247,-0.142088,0.243735,-9.84665
1691392228165203600,0.00032104,-0.00164144,-0.00202493,-0.193174,0.238212,-9.83409
1691392228173500700,-0.000645695,-0.00153254,-5.29549e-05,-0.186191,0.237136,-9.82918
1691392228182019500,0.00113535,-0.00167109,0.00181873,-0.193117,0.22481,-9.82432
1691392228190155000,-0.00133497,-0.000667075,-0.000232543,-0.177734,0.244883,-9.82092
1691392228198550500,0.000235411,-0.000488131,0.000575234,-0.160108,0.306107,-9.88765
1691392228206831000,-5.60985e-05,0.000633668,0.00129097,-0.197153,0.304376,-9.81046
1691392228215247300,-0.000769986,0.000410469,-0.000901885,-0.162368,0.272523,-9.80055
1691392228223505300,-0.000262858,0.000926013,-9.52674e-05,-0.224522,0.304469,-9.78351
1691392228231864300,-0.000462529,0.00101589,-0.000796101,-0.239429,0.343908,-9.82837
1691392228240165800,0.000225634,0.0017059,0.000606421,-0.191291,0.262257,-9.84026
1691392228248558300,-0.000368507,-0.00149796,0.00023713,-0.242382,0.264546,-9.80824
1691392228256841000,-0.000252171,-0.00121673,0.000748926,-0.184328,0.264055,-9.82529
1691392228265265700,0.000755879,0.000333125,0.000172783,-0.189109,0.223826,-9.8515
1691392228273546200,0.000441109,0.000193419,0.000380594,-0.19851,0.237424,-9.77626
1691392228281871100,0.00027776,0.00113232,-0.00202898,-0.187895,0.268392,-9.81339
1691392228290190800,-0.000783232,0.000562081,0.000950485,-0.234066,0.265882,-9.79453
1691392228298630800,-0.000566729,-0.000489539,-0.00118234,-0.20469,0.278139,-9.83602
1691392228307115800,0.000569146,0.000323701,6.77363e-06,-0.182625,0.286596,-9.80446
1691392228315247400,-0.000318075,-0.000354275,-0.000294569,-0.144086,0.286479,-9.78547
1691392228323509900,0.000261794,0.00178494,0.00176849,-0.160551,0.285411,-9.81804
1691392228332117600,0.000475643,-2.49365e-05,-0.00152272,-0.194805,0.259924,-9.7518
1691392228340323600,-0.000430696,0.000794636,-0.00147799,-0.208847,0.273489,-9.79434
1691392228349115700,0.000507681,0.000547661,-0.000818962,-0.21295,0.203411,-9.82439
1691392228356844900,0.00126089,0.000367063,-0.000343791,-0.199067,0.287796,-9.78365
1691392228365232000,0.000482269,-0.00018174,4.34423e-05,-0.238788,0.233862,-9.80581
1691392228373540900,0.00111528,-1.92012e-06,0.0012451,-0.192991,0.29927,-9.74582
1691392228381858600,0.00058916,-0.00131914,7.47387e-05,-0.231028,0.252182,-9.76846
1691392228390212200,0.0011449,0.00165537,-0.00190904,-0.225176,0.251302,-9.81701
1691392228398532200,0.000692887,-0.000692765,-0.000587882,-0.190784,0.307257,-9.81941
1691392228406847800,0.00167299,0.00141092,0.000272535,-0.198832,0.266841,-9.8324
1691392228415234400,-0.000875575,-0.000491298,0.000191346,-0.194736,0.248846,-9.83146
1691392228423513900,-0.000259653,-0.000985606,-0.00051033,-0.159974,0.298545,-9.74531
1691392228431896300,-0.00174976,-0.00215846,0.000568015,-0.231512,0.264734,-9.77314
1691392228440198700,0.00060387,0.000340983,0.000181856,-0.194499,0.289697,-9.77317
1691392228448542300,0.000109836,0.000901006,-0.000570602,-0.188224,0.254547,-9.80021
1691392228456843600,0.000351806,-0.000154232,0.000157524,-0.196459,0.235576,-9.76978
1691392228465244200,-0.000696512,0.00136065,-0.000314558,-0.194549,0.256513,-9.79657
1691392228473527100,0.000983891,-0.00116093,-0.000333493,-0.205021,0.247477,-9.76544
1691392228481887800,0.000545758,0.0010322,0.000981297,-0.173046,0.238243,-9.79407
1691392228490171000,-0.00129041,0.00061588,-8.26649e-05,-0.187776,0.311848,-9.7958
1691392228498655800,9.55148e-05,-5.48574e-05,0.00044969,-0.254308,0.214332,-9.80622
1691392228506879200,-0.00119244,0.000877834,0.000389483,-0.216947,0.271494,-9.79848
1691392228515280700,-0.000101345,-0.000280166,-0.000905391,-0.183773,0.251322,-9.82302
1691392228523524400,3.00883e-05,0.00130657,-0.000861716,-0.200227,0.281313,-9.75817
1691392228531891100,0.000886363,0.000491628,0.000207315,-0.238515,0.294955,-9.7628
1691392228540253000,0.000805538,-0.000762343,0.000485215,-0.206438,0.246735,-9.81758
1691392228548559300,0.000858326,0.000229344,-0.002939,-0.219495,0.291358,-9.82805
1691392228557172300,-6.00899e-05,-0.00234796,-0.000129632,-0.16549,0.251638,-9.80558
1691392228565374500,-0.000917276,-0.000579101,0.000971335,-0.218856,0.254438,-9.80604
1691392228573593700,2.67875e-05,-0.00140523,-0.000587888,-0.265399,0.298276,-9.82555
1691392228581989400,-0.00135386,-8.31898e-05,0.000104715,-0.232138,0.260481,-9.75672
1691392228590291600,5.80253e-06,-0.000258449,0.000442339,-0.208551,0.271609,-9.76999
1691392228598610300,-0.0013412,-0.000208579,0.000690428,-0.173259,0.268405,-9.81079
1691392228606945900,-0.00037278,0.000267823,0.00106678,-0.193825,0.323139,-9.81608
1691392228615263700,-0.0010206,-0.000153375,-0.00180295,-0.190491,0.266492,-9.80097
1691392228623542300,-0.000700532,-0.000748656,0.000603673,-0.176133,0.265179,-9.84328
1691392228631880900,-0.00014794,-0.000385401,-0.000260993,-0.220858,0.275764,-9.81194
1691392228640215900,-0.00124733,0.000346814,0.00084378,-0.182702,0.246082,-9.76346
1691392228648542000,-0.000919688,-0.000581207,-0.000351073,-0.196512,0.264893,-9.78898
1691392228656882700,0.00204212,0.0015796,0.00103519,-0.210402,0.31106,-9.77986
1691392228665249200,-0.00210776,0.00190947,0.000371651,-0.209046,0.275251,-9.805
1691392228673538400,-6.37856e-05,0.000528125,-0.000340571,-0.26774,0.252708,-9.796
1691392228681888000,-0.000596415,-0.000676909,0.0003001,-0.211106,0.296472,-9.80216
1691392228690219100,0.000637677,-0.00182163,-0.00166246,-0.236527,0.217266,-9.80042
1691392228698698200,0.00156588,0.00126328,0.00211483,-0.203956,0.200292,-9.78986
1691392228706924300,-0.000940762,-0.00015593,0.000398521,-0.195928,0.261195,-9.82704
1691392228715290800,0.00130273,-5.73203e-05,0.000363444,-0.141821,0.29758,-9.8255
1691392228723547500,0.00157546,-0.000280318,-0.00122219,-0.204169,0.289361,-9.76263
1691392228731901500,-0.000231032,-0.000754964,-0.000359312,-0.189498,0.268264,-9.80418
1691392228740198500,-0.00286067,-0.000879403,0.00125552,-0.19965,0.30283,-9.81837
1691392228748582900,-0.00145276,0.000435835,0.0014837,-0.187453,0.255382,-9.83247
1691392228756856800,0.00186915,0.00132262,0.002195,-0.21808,0.277562,-9.77527
1691392228765236800,-0.00112177,-0.00152145,-0.000593447,-0.208898,0.216578,-9.80582
1691392228773521400,-0.000146387,0.0012656,0.000236735,-0.194581,0.249704,-9.76906
1691392228781911900,-0.00102946,-0.000175333,0.000657694,-0.221605,0.255115,-9.79948
1691392228790193700,0.00166122,-0.000746173,-0.000702729,-0.150209,0.270943,-9.86052
1691392228798570800,0.000457159,0.000107625,-0.000926458,-0.124531,0.25064,-9.80596
1691392228806866200,0.00110505,-0.000383559,0.000595402,-0.0737997,0.246788,-9.73222
1691392228815265400,-0.00410968,-0.00390205,-0.0316416,13.3348,-2.1307,-9.77687
1691392228823645000,-0.00506309,-0.0034165,-0.0441712,7.45832,-1.89393,-9.7325
1691392228831892000,-0.00840524,-0.0077731,-0.0923035,7.42819,-0.710503,-9.90331
1691392228840446300,-0.00850366,-0.00808324,-0.111975,6.67104,-1.03902,-9.70501
1691392228848981400,-0.0106281,-0.0112318,-0.143035,7.48736,-1.56859,-9.76166
1691392228856880600,-0.0120958,-0.0124709,-0.138514,8.67756,-0.648449,-9.78916
1691392228865214800,-0.0122108,-0.0140319,-0.159066,6.98049,-0.566256,-9.79468
1691392228873564500,-0.0148797,-0.0149281,-0.142557,7.9333,-0.141597,-9.73054
1691392228881903100,-0.0165453,-0.0168722,-0.148056,7.86077,0.147158,-9.73838
1691392228890218700,-0.0174362,-0.0177878,-0.146942,6.60302,0.26808,-9.75099
1691392228898565300,-0.0207648,-0.0178758,-0.138467,6.65784,0.638383,-9.79984
1691392228906978600,-0.0196648,-0.018413,-0.131719,5.44456,0.809611,-9.78502
1691392228915281600,-0.0197143,-0.0184716,-0.114283,5.43722,1.10813,-9.78832
1691392228923584400,-0.0179866,-0.0207571,-0.100239,4.40386,1.25719,-9.81961
1691392228931921300,-0.0209966,-0.0207233,-0.0804374,4.23422,1.48591,-9.80973
1691392228940229700,-0.0207732,-0.0216059,-0.0594416,3.35955,1.67217,-9.86261
1691392228948567000,-0.0223503,-0.0200993,-0.031566,2.96055,1.86353,-9.83283
1691392228956872900,-0.0226738,-0.0184967,-0.0183077,0.902444,1.16043,-9.8048
1691392228965236000,-0.0219423,-0.0180431,-0.0106208,0.819813,0.657688,-9.81546
1691392228973546000,-0.0231729,-0.020501,-0.0062546,0.717188,0.443436,-9.77372
1691392228982454600,-0.0223622,-0.0210205,-0.00349708,0.526956,0.394091,-9.82957
1691392228990208700,-0.0239787,-0.018838,-0.00113849,0.373137,0.355399,-9.79062
1691392228998644100,-0.0235104,-0.0185281,-0.00283137,0.245662,0.289,-9.78903
1691392229006862800,-0.0241506,-0.0184111,-0.00245924,0.146592,0.338659,-9.8108
1691392229015243900,-0.0245196,-0.0173483,-0.00112671,0.0518711,0.292217,-9.77098
1691392229023548400,-0.0229649,-0.0194436,-0.000508978,-0.00175245,0.333403,-9.83513
1691392229031921900,-0.0219598,-0.0188644,-0.00216221,-0.144509,0.315389,-9.74889
1691392229040212600,-0.0242638,-0.0196083,-0.000796762,-0.227041,0.304255,-9.77212
1691392229048629500,-0.0227154,-0.0191758,-0.0026096,-0.342112,0.278563,-9.7925
1691392229056844000,-0.0222383,-0.0207021,-0.00216403,-0.379003,0.345316,-9.74763
1691392229065287700,-0.0247353,-0.0201091,-0.000531465,-0.454042,0.327902,-9.82583
1691392229073558300,-0.0230179,-0.0181931,-0.00109362,-0.580499,0.269275,-9.79077
1691392229082003700,-0.0315464,-0.0147544,0.000342436,-0.819411,0.299191,-10.0215
1691392229090317700,-0.038565,-0.00955286,0.00318556,-0.82606,0.129346,-10.0561
1691392229098677000,-0.0323196,0.000221341,0.000645328,-1.09448,0.193462,-10.4232
1691392229106989200,-0.0306469,0.00699793,0.00121193,-1.1083,0.348149,-10.269
1691392229115368500,-0.0292213,0.0143684,-0.00104977,-1.17158,0.377286,-10.198
1691392229123582000,-0.0281185,0.0216819,-0.00126921,-1.14818,0.397886,-10.1116
1691392229131911400,-0.027683,0.0270423,-0.000983205,-1.21973,0.416225,-10.1141
1691392229140233800,-0.0245128,0.0302823,-0.000272364,-1.20545,0.344875,-10.0779
1691392229148558300,-0.0246022,0.0331553,-0.000218303,-1.27105,0.387042,-10.0459
1691392229156905300,-0.0253533,0.0369665,-0.00152705,-1.23704,0.382608,-10.009
1691392229165234100,-0.0236865,0.0388456,9.24278e-05,-1.3837,0.397752,-9.98637
1691392229173558300,-0.0239907,0.0395373,-0.00101604,-1.30251,0.3565,-9.87735
1691392229181927300,-0.0231483,0.040724,-0.000807815,-1.3015,0.413043,-9.949
1691392229190221700,-0.0234751,0.0426053,-0.00177311,-1.31708,0.349207,-9.9323
1691392229198570100,-0.0205461,0.045651,-0.000617041,-1.31885,0.34471,-9.8772
1691392229206935300,-0.0201543,0.0454271,-0.00155075,-1.3277,0.376816,-9.84181
1691392229215251900,-0.0204679,0.0449546,-0.000241833,-1.31592,0.38154,-9.84994
1691392229223570600,-0.0225071,0.0461535,0.000412198,-1.35894,0.373681,-9.85366
1691392229231910000,-0.0225835,0.0449011,-0.00119832,-1.35867,0.333196,-9.81954
1691392229240234500,-0.0223529,0.0461044,0.000412111,-1.34405,0.416275,-9.84756
1691392229248600100,-0.0198003,0.0463611,-0.00159758,-1.34724,0.381436,-9.79992
1691392229256893900,-0.0213974,0.0466588,-0.00101927,-1.31867,0.405223,-9.78853
1691392229265287700,-0.0211026,0.0464951,-0.000607972,-1.26971,0.368454,-9.79158
1691392229273567600,-0.0190441,0.0453906,-0.000558229,-1.32312,0.374251,-9.77126
1691392229281940100,-0.0173861,0.0448104,-0.00133447,-1.35671,0.362937,-9.76933
1691392229290222500,-0.0185992,0.044884,-0.000338418,-1.33376,0.405816,-9.76493
1691392229298647400,-0.0181788,0.0448204,-0.00097014,-1.3113,0.397354,-9.74323
1691392229306891500,-0.0178377,0.0442526,-0.00137173,-1.31191,0.391977,-9.80583
1691392229315529900,-0.0175534,0.0450844,-3.95797e-05,-1.32184,0.374976,-9.75815
1691392229323598300,-0.0163634,0.0428129,-0.000221091,-1.29693,0.35707,-9.74217
1691392229331933800,-0.0169408,0.0425085,-0.00135177,-1.26012,0.35559,-9.79953
1691392229340225000,-0.0177249,0.0428925,-0.00110952,-1.22358,0.443743,-9.75613
1691392229348701600,-0.0181437,0.0438899,-0.00191472,-1.26731,0.398354,-9.8067
1691392229356913600,-0.0173168,0.0430999,-0.0014862,-1.21054,0.346234,-9.72015
1691392229365265600,-0.0165376,0.0402506,-0.0014004,-1.26125,0.380774,-9.7252
1691392229373582900,-0.0165991,0.0393422,-0.00216538,-1.22595,0.434208,-9.75046
1691392229381957200,-0.0170534,0.0401405,-0.000266406,-1.1971,0.376985,-9.73652
1691392229390254900,-0.0173548,0.0389799,-0.000580057,-1.20436,0.403585,-9.75595
1691392229398598900,-0.0160787,0.0390453,-0.00114718,-1.15365,0.420636,-9.80227
1691392229406924100,-0.0160662,0.0354672,-0.00108258,-1.19725,0.444428,-9.73407
1691392229415267800,-0.0135799,0.0371448,-0.00122834,-1.13161,0.391376,-9.78167
1691392229423594700,-0.0158332,0.0376399,-0.00165811,-1.13603,0.42328,-9.74656
1691392229431910500,-0.0145687,0.0357717,0.00151535,-1.11882,0.425218,-9.74646
1691392229440247700,-0.0131128,0.0358633,-0.0012515,-1.0896,0.360821,-9.7003
1691392229448606600,-0.0155895,0.0342546,0.000219468,-1.07772,0.370798,-9.73869
1691392229456914700,-0.0148147,0.0332875,-0.000126464,-1.09575,0.377199,-9.76905
1691392229465249800,-0.0160647,0.034112,-0.00244051,-1.06215,0.415144,-9.73975
1691392229473582300,-0.0124319,0.0338409,-0.00326828,-1.09266,0.421134,-9.75373
1691392229481923100,-0.0159462,0.0318465,-0.000100925,-1.04923,0.401328,-9.71817
1691392229490233900,-0.0146514,0.0318478,-0.00155782,-1.04827,0.395132,-9.79158
1691392229498915800,-0.0132049,0.031917,-0.00181173,-1.0605,0.369106,-9.74608
1691392229506885200,-0.012966,0.0291076,-0.00113665,-1.04569,0.439275,-9.711
1691392229515404000,-0.0148515,0.0301738,-0.00270518,-0.995302,0.443931,-9.76625
1691392229523727000,-0.0142711,0.0292856,-0.000114555,-0.972389,0.381086,-9.76759
1691392229531983400,-0.0127137,0.0281923,-0.00208646,-1.00914,0.379453,-9.76393
1691392229540244200,-0.0109252,0.0296594,-0.000150929,-0.856145,0.337816,-9.68112
1691392229548631200,-0.00876803,0.0314825,0.000894467,-0.85573,0.499614,-9.67556
1691392229556912800,-0.00818276,0.0339583,-0.0018091,-0.888186,0.53554,-9.67715
1691392229565314300,-0.00442,0.0326236,-0.000219426,-0.85236,0.482629,-9.70857
1691392229573570400,-0.0030755,0.0328546,0.0013374,-0.832689,0.524865,-9.75733
1691392229581960100,-0.00440617,0.0327687,-0.00150868,-0.820906,0.492279,-9.71728
1691392229590230800,-0.00291451,0.0344375,0.000468148,-0.835575,0.471973,-9.73721
1691392229598706500,-0.00166171,0.0329911,-0.00077792,-0.813493,0.416849,-9.72567
1691392229607027700,-0.00238162,0.0328396,-4.89701e-05,-0.835206,0.435637,-9.73665
1691392229615417200,-0.000342333,0.0321617,0.000966766,-0.844793,0.478802,-9.753
1691392229623615000,-4.02743e-05,0.0342451,0.000937368,-0.778554,0.421164,-9.75845
1691392229632034100,0.000694174,0.034773,-0.000376012,-0.85871,0.437941,-9.81172
1691392229640319600,-0.00030185,0.0350549,-0.000377142,-0.744416,0.444827,-9.7842
1691392229648635000,0.00166451,0.0336853,0.000466553,-0.806599,0.431349,-9.79153
1691392229656918100,0.000539033,0.0323143,5.76547e-05,-0.760608,0.40811,-9.79381
1691392229665254900,0.00164707,0.0331927,0.000618018,-0.721035,0.409134,-9.76067
1691392229673595700,-0.000365563,0.0331636,-0.00117556,-0.784504,0.412901,-9.87668
1691392229681923700,0.00138822,0.0323198,-0.000437094,-0.773529,0.404186,-9.78496
1691392229690265700,0.000487139,0.033532,-0.000295264,-0.709062,0.405102,-9.76173
1691392229698588600,0.00150279,0.0318735,-0.000582617,-0.71094,0.377983,-9.75507
1691392229706921900,0.000314272,0.0322841,0.000189254,-0.718902,0.401717,-9.78123
1691392229715283100,0.00252714,0.0309909,0.0001147,-0.708542,0.428678,-9.73564
1691392229723702700,0.00147326,0.0290985,0.00119495,-0.696255,0.421293,-9.82943
1691392229732015700,0.00280187,0.0276401,-0.00113868,-0.678222,0.381695,-9.77773
1691392229740271300,0.00136179,0.0302416,0.00132044,-0.609488,0.409417,-9.80666
1691392229748618100,0.00049219,0.0313274,-0.000110525,-0.680373,0.396131,-9.83124
1691392229756935700,0.00354993,0.0288525,-0.000433163,-0.650782,0.344223,-9.74512
1691392229765263600,-0.000320339,0.0290909,0.000634064,-0.592243,0.418516,-9.8127
1691392229773602100,0.00108155,0.0289623,-0.00119311,-0.640309,0.41563,-9.84195
1691392229782186700,0.000530052,0.0275812,0.000466694,-0.644332,0.406117,-9.79558
